label,x,y
1,591.5395003952369,324.8284224574865
0,909.2322112597907,851.0501251305208
1,958.7031923068764,365.2606285808314
1,658.5819291347856,970.0894213446237
1,891.8636048079084,783.8206867169638
1,888.4435520625389,641.979938490224
1,932.266063829241,357.94078307200294
1,893.7853494610686,491.01309020113183
1,817.5654840412695,324.3937151437738
0,957.6974121149926,382.31299997906416
1,246.15261445164765,974.102910314146
1,224.9278973944913,979.4048235570133
1,518.0406250665344,977.0877108502724
0,883.2125743524863,727.3406725632215
0,767.6779173659693,343.73577540082215
1,613.6098540719983,977.045839930958
0,760.7965316928006,1088.1123324869839
1,231.61283230885056,317.71194973315545
1,426.23786107376986,975.0370528689954
1,896.0463609790261,783.4595048937309
0,359.6205736630588,314.53686532096316
0,935.2102651949581,326.3818919999356
1,899.5060229169327,976.7153764782784
0,286.76546434808535,378.9745895527667
1,895.3456747231361,406.3895785894973
0,974.1288288314473,387.3922443739953
1,992.3819739018617,357.49767868443155
1,896.1180187019318,924.2204097007068
0,333.3130451156161,371.6003985123525
1,888.3206318905251,812.6372107343567
0,625.6550301295323,985.5394103840117
1,889.7208063414537,382.74829267564405
0,794.7433403456116,1043.0154584399631
0,774.2975414620854,1043.070898096575
0,925.2236903629146,380.0826536049427
0,798.4999284641052,923.8411077274212
1,401.97599184271866,972.1069123872796
1,898.9525791104879,967.5617312521724
1,311.5871389862968,978.7068168061314
1,498.9318063017401,975.84726703362
1,441.21030276875535,971.4660034207237
1,627.3495432477032,323.94845789758494
1,844.2477522953814,975.4344410211804
0,234.20485948590053,340.02318065421383
1,678.2826488817348,973.5490886830048
0,857.2509380186302,806.1184467404355
1,734.9089954625197,320.75171985586843
1,890.4552160306615,583.7492740327722
1,525.5729939860248,320.1147773935878
0,651.5476959963788,327.716111509959
1,228.86760024523304,967.5868729506
1,338.807842293769,975.2952148616
1,369.9115315048474,975.5642064837564
0,864.2873372453216,1063.0784719405726
1,309.6546431001184,968.3934413091713
0,820.2844706251925,999.4473180326339
1,468.79861170328047,317.76379812161264
1,412.30686829444704,973.4557184947477
1,890.6610910615581,601.8535782650458
