label,x,y
0,212.7347602218457,569.998655972852
0,207.34874128904812,588.5152004010113
0,911.8956906169652,579.1493186430737
1,401.2507589632534,966.8425951796293
0,388.2918345953129,984.717302502411
1,210.9882772410973,971.9996923101401
1,818.8763684923081,972.6386430866296
1,503.4463228968916,978.9797566662573
0,840.9810887994173,1063.4848528356692
1,893.1509112354762,763.401420940382
0,927.8140613989957,320.4452763057742
0,820.2512011383168,962.9503084923683
0,817.818617469512,334.28075894192534
0,200.28719607116432,343.8783372539953
1,221.8482920333065,316.73352304181617
0,823.738396554836,943.3747661378426
0,441.46218466600504,339.6119166810452
0,201.71151108910723,912.2646216598572
1,702.8513480027632,316.84074703348097
0,879.9000091242401,531.3021028951894
1,897.0585753014632,571.9866574368019
1,890.7281194287309,937.6441233744066
1,323.60770986039626,966.5031728351016
1,726.6495367047384,317.00824132979284
0,223.49034639871985,595.1823244804309
1,634.9102321509249,970.0216630788676
0,219.35892924968527,902.1290551147242
0,193.35038159646743,354.44510859135653
0,380.7957138559082,958.9666186198973
1,898.4501096963209,574.0922973772805
0,790.3505882785907,313.39610842897713
1,590.5382937013918,318.2473916977858
0,226.93271066064682,408.8050472084678
1,730.3080009258001,974.9148756582588
0,764.3545552901375,311.035148383192
1,385.429270302144,966.4534881796029
0,329.25792156835183,422.1945386315071
1,885.7385236724456,384.95814746948304
0,856.5371508550862,1006.0373628058886
0,807.0757939681149,357.87166073242525
1,898.2077580964892,586.276883632939
0,788.0769360688562,1082.645664979349
1,472.32388728549614,322.4034778469832
1,393.18870852739485,979.5982630033246
0,884.1253844009548,487.61837244127054
1,896.776942917273,605.169570492378
1,896.9991025262236,741.8194719506488
1,489.989024944744,319.80828379775454
0,900.6871642668565,913.664839868938
0,808.3055463938977,1047.4614018892873
1,446.4090993175296,970.7642148048376
0,206.04816485992544,923.7304528847172
0,872.8566168497368,986.466915268597
0,384.9403060728984,355.17200920000806
1,886.7699616485669,385.42410204524526
0,873.2123903752138,827.1030924642074
1,335.52622946657493,321.0439046553786
0,280.8490714730692,399.1861764387255
0,349.0907021477333,331.73692950295805
0,201.9159971478454,918.8709967043657
1,473.32054833840215,315.84542324575904
0,900.809930050271,343.2963916717878
0,291.35138651270626,420.6234662471401
1,953.5362301222476,368.02174960410014
1,666.0895537071984,976.3208125410796
1,563.3713433550572,975.6883352798692
0,828.0450111483154,340.18620855568315
0,913.7390275801823,482.35599495586416
1,897.0870318104767,556.5241640764341
0,392.0791858441772,962.1254315499516
0,279.59995578551826,369.9689409587701
0,658.2044474629349,314.8069252115578
0,968.7309297559133,330.19306637548647
1,897.3503461494097,957.5099935736093
1,620.3786079008304,976.3476547521183
0,878.3601993020168,310.7782865042159
0,862.1568997974339,757.7872776030698
0,218.10986819053508,897.112160093393
1,320.52573549172826,320.4809769108156
0,850.5021256972287,907.7974960366878
0,390.5873715746057,962.2460184589823
0,378.9615829334561,988.5004329445379
0,879.524485532846,821.1700147269678
1,214.93444763707737,323.3461011863016
0,320.6727864302622,416.19494065485003
1,891.5531217613257,951.2501766456744
1,574.0958791529407,979.5268982516324
1,459.54140515654365,975.3570488265927
1,890.8522838499878,708.8296177360968
1,748.7103422985671,319.76282469100363
0,231.5080067969677,359.29706551190736
0,221.98726126842965,818.5545343728363
1,888.6076769004053,328.0115142965105
0,814.7440875934517,325.86884237095325
1,894.8346092881384,834.7676818124544
0,1005.0306008200073,374.0656227631208
0,865.8037725479253,825.1981373327318
0,201.23599926143882,585.0923145684433
1,697.005735388095,979.0583471322698
0,856.5971940972639,808.7081226093202
0,802.5707396984832,1121.9368371145083
1,464.0104720777875,970.827756717119
0,838.0733146882378,1107.092000024265
1,897.568544927815,832.0862912909888
1,871.1517206131488,979.371478401349
1,583.2616009945167,972.9207133249147
1,335.01677819213836,970.2037989947903
0,599.1122483334992,330.1833890171232
1,346.82361330453364,321.82031262261904
0,353.14589842813484,336.8306884618647
1,775.9976337963665,317.0272753903605
1,261.97871273076765,978.0597563886666
0,875.1751590741701,682.4933793465434
1,590.746742814226,317.3151929526605
0,370.5160122966651,314.08230119513235
1,823.4490158106983,972.3509430765953
0,549.7814057044191,327.5998363591034
1,505.1751381238214,970.184522271036
0,257.2366405204947,328.55040984636133
1,891.2917250178705,834.0641678527454
0,455.7754336712871,961.8269516675088
1,471.2185368910123,975.8806884227446
0,870.811257301847,1003.6581513276005
1,893.6992014786223,552.7336306613684
1,628.6949648770626,972.9311165588816
0,917.2796445472768,928.2009695981712
0,764.0021931757776,1047.22589795229
0,890.455007690325,992.0764093669922
0,952.5114224038608,315.1212034383247
1,553.6504312161703,317.1424439804942
1,207.362763324301,317.03393221828543
0,814.8866203268584,382.0394907241283
0,911.0256397830524,618.5998951475907
1,327.08239293501106,973.5380740102178
0,198.97976435219582,855.5767932947781
