label,x,y
1,895.6014746460856,539.0959181764742
1,888.0572802070448,664.8300891349522
1,886.0498680269162,769.9437536108991
1,893.8911074308807,444.5889582501514
1,896.2373827667296,579.0118026876912
1,897.8947511137507,965.4519065933174
1,887.2763145581638,603.5599363927131
1,898.7055991580337,514.3403507991802
1,893.2931172376917,555.0309726116659
1,895.9532234979135,432.36052369050674
1,885.5311693056743,821.2128014893035
1,897.981813944885,575.7573864035585
1,891.496993168165,598.4179406845672
1,888.0314716306916,792.0588282574996
1,898.0470533391947,342.26866927206873
1,898.4295126630475,630.4983553155506
1,899.21716837392,806.2391357123298
1,885.2798893213409,330.1357646443875
1,894.3324578368725,520.039517958128
1,898.2934568890287,763.6537548994158
1,896.953549030794,605.4871435253485
1,894.6700220550347,764.2893067552664
1,891.0919658367025,681.1801437176383
1,887.3314164452518,482.14110295539547
1,890.4994897419252,363.9513854894657
1,893.0517779862158,385.5384725853734
1,894.5111612184754,818.1478234313709
1,899.1505547093277,560.3685878685419
1,896.6969689916169,948.1410469850963
1,891.8212180160087,460.3128547981913
1,899.4389449098608,611.67058229676
1,886.2522658856889,591.1244657233274
1,891.6775845338749,902.5019644683887
1,898.0209397975194,854.5199398653316
1,893.9882196865766,505.9681506368913
1,885.3416243495982,542.2593865916798
1,886.7283094083373,917.4555325584591
1,890.1138624579655,551.1629135748314
1,887.9326512039199,617.3773278805111
1,889.9710786581935,859.0737786521455
1,890.0978209018018,613.4855215978212
1,885.6297516842426,825.6647391943694
1,894.2397729661417,708.4264878819797
1,888.8976794205853,944.2003458282185
1,896.6777264100592,454.0489148519111
1,886.1472210776035,891.7754105671198
1,898.683066276326,500.10334375700495
1,890.7253771668994,795.4621205626054
1,898.2199669085092,631.8480190994358
1,892.7440750782121,685.6975892758896
1,898.9575407443532,904.2945192233346
1,890.3598750780475,921.1204186362729
1,898.6494233750249,508.85055127345333
1,895.8925379295323,925.1454200303472
1,890.8030038716272,651.5263018229934
1,886.8237036670629,910.0419076806398
1,888.0708218885044,789.7600879011984
1,885.9331248141159,485.57572660137697
1,891.6585323483795,464.1821524812375
1,885.5341364244322,496.684674894847
1,891.1157261222079,422.8212634704284
1,893.46613542169,404.4067536707916
1,887.8083569810783,680.7774006313208
1,895.7006693127138,490.4918633361878
1,890.7340504523008,568.6006653995397
1,897.8724009003931,358.61701228438625
1,891.585207345817,739.4517459253906
1,891.8487302240386,501.91923220156184
1,885.0881722847137,371.10665071737833
1,894.9933559025383,627.0034161680537
1,886.6670868187596,359.57107749606183
1,886.1745865351614,410.427986413444
1,892.8479558624954,919.3433062324376
1,889.9013238440285,414.20490325260846
1,892.1580732891455,608.2267789242917
1,889.1404030277417,326.93132225537096
1,897.1248544413679,938.5094605994067
1,891.2640377063874,561.5414180441426
1,889.0551073284607,436.45791810235085
1,889.4095121376054,865.5931693248272
1,892.595605269042,367.9762464001998
1,885.8758449043316,435.2067828566586
1,890.4389099300291,396.23987089021017
1,898.0425792649048,541.8855341709996
1,893.6760108921948,668.1888619634635
1,885.0939274190047,565.0640437792447
1,891.5275632075333,422.7343853003998
1,891.8700276672606,400.898573114096
1,892.0752257152554,737.0874943758165
1,894.8920645590422,658.0422948918331
1,898.4246287900139,844.8260604531646
1,890.2824799855237,418.05484272456283
1,899.267113583697,381.7795166105847
1,897.8110616337295,345.7945790683949
1,896.2299826028858,652.4656903807445
1,888.974330477659,771.5558109809516
1,893.6837613213767,543.9312594077006
1,899.2041213165469,854.0964136301853
1,887.2014797998961,843.8422233445554
1,893.9095027930147,928.5709594053949
1,891.3738560147242,553.2995753234073
1,891.8503506735439,646.3163747199953
1,889.6508082716558,458.8019537320953
