label,x,y
1,896.206493930615,465.8908390447117
1,888.750144143206,560.925074253802
1,893.5473922568798,651.6612694371811
1,892.8930979934263,422.82839815531645
1,894.3001022107085,604.7475929976436
1,893.0784657822992,475.0274584141166
1,890.4882132418,801.8123210649298
1,891.6257592078898,535.2373900124062
1,892.9700972070175,424.01641484193897
1,892.9959407550392,736.1139250063079
1,894.3149083941331,750.5491324705566
1,899.5275880447883,658.3116709871401
1,895.0402535734332,355.50772360858264
1,889.5466907686712,772.66343113829
1,894.4073902483864,660.0650442585174
1,893.7876711043274,829.3732580699591
1,887.4830180370602,400.82254182597643
1,892.033334413146,764.5069685302535
1,895.4892845733236,550.8326531028848
1,898.5513069601122,613.0858227927267
1,898.7853707505317,517.1086656970755
1,897.5114902842832,463.4946251219899
1,885.3385048122243,634.0561787669401
1,885.0220814219525,883.8134534410909
1,893.542593699605,429.69569576568824
1,899.1367705639117,358.6753099424364
1,890.1987666904834,884.2772960337958
1,895.9451511545751,906.7862316487347
1,892.5366596635173,792.2812390195231
1,888.2875934374358,617.0378445187932
1,896.4503213767948,599.0031120367211
1,887.2560657104425,559.6561889666325
1,890.0034661577266,463.89869111092287
1,895.5633717421653,505.58740596928794
1,897.2300916036306,745.2653743547837
1,892.1560648591262,441.5527562937974
1,894.3575853864604,393.6869195024491
1,897.7300111023633,866.4714098569082
1,888.6261962842516,893.5965567268252
1,886.3811966073274,578.1477852848204
1,887.144900889681,758.633082851486
1,887.8366280838275,344.2573307689735
1,893.9972817351254,572.4988548309896
1,895.8953459203132,810.8292622681959
1,898.1398179029646,385.5141893578395
1,899.7171436659169,898.0381447843258
1,894.4785163460111,772.9685584925319
1,891.590667334177,936.0703470834438
1,892.1990477565745,946.6104414372589
1,888.932121531959,509.2664061452242
1,894.8008494718568,875.6328276348372
1,889.9969310462833,771.1743395309868
1,891.2750935713547,789.4950276686718
1,894.4564744185893,401.4607124551061
1,895.9913999491827,615.8113564986334
1,895.058465160617,878.0307419484174
1,899.3403042705555,740.7869641124903
1,889.4819665390565,559.0890106702002
1,898.7075445006054,870.0203435656373
1,885.5167039717129,784.6790560102838
1,885.3056139538411,763.5312358400909
1,895.5314639228063,746.2293703521586
1,892.60840715166,957.8051063548895
1,885.286451786518,533.5254885796442
1,887.3417522177858,504.717372086261
1,898.7972243768671,705.0584957029951
1,898.6667397263625,410.60510755381176
1,895.3511422839123,753.4420595880608
1,894.6034908585242,695.2167253335799
1,898.1789035097917,855.0263168111651
1,885.1852053438217,933.8146691808943
1,885.3373209799142,546.7775917472335
1,892.6181937303696,655.3901619478229
1,885.6191852626495,396.060926056311
1,885.637854339119,932.5022876507895
1,885.0476461159195,889.0249565440748
1,890.0807668392196,784.7829190080715
1,885.8597264455303,777.0695532904685
1,897.9044494163726,721.9566342987985
1,885.2121738032077,715.7316550372924
1,891.5829364929372,970.0909651827592
1,895.5329900957076,516.8842014950365
1,897.391147260235,355.2810097375187
1,885.9937470856404,799.3088275103412
1,897.0337997301017,912.1190023415771
1,885.8922088373818,332.07594892082636
1,897.2522356278199,374.3867757105102
1,893.177917325075,927.6479917978885
1,890.7167418082224,645.4004371010972
1,898.9788188439096,904.2370620047533
1,885.668310605374,839.0327013560661
1,886.1618468297952,764.6392474853473
1,899.5854536051869,521.1140530328912
1,894.3785282587689,587.9979072482713
1,898.2651673344394,762.5735037362274
1,894.1163633074323,868.5701937675462
1,892.9870696086379,966.4018113809655
1,887.8555943889925,794.3069802048722
1,891.9131432737163,792.0642251656063
1,886.2154469720878,415.3980551229794
1,894.9961624318896,561.1440056922797
1,899.1822250469183,934.4650011092923
1,886.9892194156889,332.6407647554583
1,885.7462100511643,581.4994481461861
1,894.7190804721138,939.4885668912043
1,899.1030573219226,574.3409833808489
1,888.2480870724687,474.31810905836846
1,897.1181306659294,769.3197713946214
1,899.842202901868,401.4454221577214
1,890.559896548341,629.2979033097253
1,889.2239544999164,718.3760682142786
1,897.9885499162217,555.2562413186329
1,887.393694898634,641.0264706709104
1,897.5929014038968,891.4254440288503
1,891.6234030692522,370.6641476338216
1,888.3671865391677,807.310771564462
1,898.0530570787562,493.7778808881798
1,885.1599581395556,473.99558472665854
1,888.2422597911957,330.77158424256555
1,899.8757827579004,858.658337019906
1,885.7408118665733,634.0604788925696
1,892.8233528363912,348.35170662775323
1,899.3733658609555,752.9282662850035
1,899.05830900813,889.3475342131711
1,893.5810371818812,391.5359746233805
1,888.8476539709884,779.7785546351535
1,885.1739237214213,744.6501724885095
1,888.4777747668052,382.45768675931373
1,890.9926783673018,897.7101772387275
1,892.0913547432496,451.5799727535376
1,893.9188111651564,972.1446322857189
1,886.2219596263932,858.3114572330807
1,892.9351950859625,972.3695251323885
1,893.386395182466,956.8001411495998
1,895.5140286864444,964.6634610351609
1,890.6668484170641,451.3521466109016
1,888.8268118147447,676.0905582499479
1,899.1739710626177,774.8842953684082
1,891.6891694291614,922.9613462587135
1,899.086901209092,549.0311363012297
1,887.8438201009324,441.3378075151663
1,897.4882462987388,478.91193199200086
1,893.7051156850684,680.2590179020505
1,899.6579835534125,870.9003825749884
1,899.8279838355994,440.5143566269504
1,886.0165992645319,655.8317949639977
1,885.3313033144691,886.9629644276171
1,893.3257421447003,424.95103272605957
1,885.8006478268538,526.794714343423
1,891.6761538080791,602.1444475636908
1,898.1048813106506,539.3002908828154
1,899.8437305079947,353.28517107247916
1,899.9042592807717,857.1636899352932
1,889.86551908741,510.8811326839955
1,897.7286963675499,612.7677250878079
1,898.1324493688834,417.4798302433338
1,894.1522633368346,838.6344167518051
1,897.7609420020407,481.76920334628943
1,888.625895031131,758.0622930229524
1,887.6589280177083,840.8802099312711
1,885.8507282402741,769.6202463189431
1,885.5216313713458,423.85261897830117
1,892.8051474731557,636.883142167386
1,893.8683714821194,527.2921551261147
1,896.8930222103401,360.7062174417024
1,891.8454418404739,931.716077522579
1,888.0551914309781,495.5521007432565
1,892.4978944426853,424.3309697920969
1,898.01503092552,885.7871969419061
1,895.455440243212,832.3888343370681
1,893.9099002295841,346.34017759603796
1,889.6605101423356,975.0890394072064
1,887.0246529639444,954.6938658221044
1,886.97795895929,740.1165539495622
1,897.1779931555633,402.0616835507205
1,893.4086431653169,497.98586944441985
1,897.5334689799745,641.8956753413862
1,897.8537347149955,876.3855056005139
1,892.9753369882072,558.1198426474367
1,899.1504466170617,778.0845481577305
1,885.0539289450904,665.8109442672911
1,890.7352295081123,601.7700832071837
1,891.5892422422439,428.6794794299405
1,892.4911989185829,785.6753786546412
1,895.9040090011052,685.8577403529794
1,887.4109293960806,545.9513834676322
1,899.8364679368262,978.2888029500427
1,892.6283936849547,597.4786619224094
1,892.3900435788298,912.919026492721
1,889.3125119001568,972.9795679188378
1,890.7688998291458,496.1561246077036
1,899.533848952586,499.6715057821498
1,893.5796086144902,897.8075380994161
1,886.0043591590728,660.3166761516932
1,893.0473274032923,799.1184396678084
1,894.7819097038547,537.2552753062025
1,889.1586142304259,370.0632940973274
1,897.5640601419702,900.6542187167362
1,889.7947066877085,631.6167760122376
1,887.5616342859093,492.8078382208339
1,885.2886747234883,977.8300122965569
1,887.3386806014558,832.7664921028031
1,889.9144533867224,903.9388100229547
1,897.1924133712953,972.7205749129457
1,885.2366756201333,791.2361403219901
1,897.2625030982076,513.5385075223536
1,887.3944064315483,567.296987139448
1,886.7757520466557,588.8393237882816
1,894.710957093673,338.83423747870995
1,888.0297899402162,903.8745485578661
1,887.1599328130587,797.9938468711148
1,895.8293371921834,965.790201846209
1,894.607359295877,365.48888962558925
1,897.8516528142817,628.2780896402248
1,888.2803913841888,720.4296326422987
1,894.6096673091262,462.03377750358834
1,887.081774247368,692.0201492780238
1,899.9049642250417,789.8537576746278
1,894.1894200328151,337.0843551381077
1,893.3416395228628,682.2927279723167
1,889.7224311436942,782.0234837564399
1,892.423981083066,664.4096361061604
1,894.0222235734149,965.8928952928477
1,895.016107110087,942.9695300292832
1,889.1055803164849,485.02395924720304
1,896.5277117267019,577.9926300172779
1,889.1082758634954,830.7172610242924
1,893.2923394395145,480.67254644524303
1,886.6465899533902,837.2115172789563
1,893.390854657225,939.4748511574728
1,891.9723206293478,553.2646339508476
1,891.1861192087442,461.1574441054655
1,889.5932172235991,798.5645529777715
1,893.7050900846959,830.3981505579052
1,894.4719526644539,920.8251162239051
1,890.2925132917757,395.22196848045724
1,890.2868759720676,413.9439611484847
1,890.948216944531,331.2164645134359
1,889.9657069449928,423.67382794406467
1,886.3729678689067,563.0540146315059
1,899.8933441855211,850.9428269607833
1,898.1030130681132,607.1111168146249
1,889.828954170654,900.3806879338979
1,892.745378942482,699.9454112783167
1,888.877831253587,367.7056550647722
1,896.757104144185,745.7760691228134
1,893.8847017739064,971.035477575994
1,887.3926778649694,762.3846757494603
1,887.1561347875622,401.16925383908125
1,887.0537906078754,650.4614542357567
1,895.3667011739651,604.8463193926868
1,899.7236730679514,392.6791839075087
1,885.6777815874068,488.12849882731217
1,897.5453899028985,368.3357601414258
1,893.9869245072105,717.5607275646502
1,894.7717166412482,774.276822526341
1,887.9522404056565,693.7795275550975
1,889.8586406914769,492.3412842217218
1,886.3051276004734,706.9411650770278
1,886.7312551788317,632.2139917211298
1,893.3244930371364,580.5392269602205
1,895.5237016052807,969.2656099467107
1,897.609012302097,678.2164164676258
1,889.6990010695002,460.0232004520413
1,887.9856694554901,974.1382911529487
1,898.9132432114218,544.8546058268332
1,899.6451756825571,497.7554342601176
1,892.8929488026763,607.7897327779131
1,885.1922549970599,671.2486969906276
1,897.0474728011935,426.87554903318437
1,888.516478218871,671.1543626390983
1,890.1011022199546,783.2397237944401
1,898.6073877734354,690.8455160494642
1,888.3839763628047,913.1501999477857
1,889.8027908884218,748.3660597308519
1,897.1863892546238,537.7378621954349
1,889.1297373550433,398.62302380096025
1,892.8838580682841,611.3315744506326
1,888.4611128305716,510.4086943789899
1,887.770003665387,688.0993700085796
1,887.0019964756566,699.8497118421601
1,885.8928721784365,672.5765289140014
1,892.0635582492152,659.1469356739881
1,885.2647114906763,554.861096543371
1,899.7820373355597,454.6876951501169
1,895.8087109817842,793.3454374301257
1,899.4514442835207,895.5641315887227
1,894.5574166837531,390.57691450194716
1,899.6365984280741,506.580342064864
1,896.4134167201667,898.5834001758686
1,899.7133968477436,930.9123012882801
1,898.2288420634812,557.0298307286367
1,889.867633127121,590.6182393531061
1,894.4702631573766,920.9911136934136
1,891.4667113467917,835.8875585263006
1,893.5194905674492,384.56280116041415
1,888.2364763874108,475.4691561679765
1,887.0247954285385,547.0350710612295
1,888.8246644478056,866.1912699971784
1,893.4566628939526,419.1165566089321
1,896.0065044989865,687.8985830453728
1,887.1190014621307,421.20612183293673
1,899.8230096620298,894.9797401610451
1,889.8180416407635,816.6488671746338
1,891.2524039104147,640.3259469461996
1,886.5403273467574,556.968988854326
1,892.2247324706034,634.8006448404146
1,890.8381394771052,430.6396176203988
1,896.8672367226645,513.1995213406551
1,885.1437892993225,394.307048968746
1,897.8123390612137,809.0620071577753
1,896.5157235835927,438.26941135383504
1,887.0518062301921,537.2041682628812
1,891.0809840366779,700.980049182895
1,899.4749914001976,937.9141162767488
1,891.6310557593898,794.9548455078946
1,895.7540893025259,702.286739980109
1,895.3680258026271,747.1314603177372
1,895.3068474125831,335.6872130888961
1,897.7833698757507,667.4706357972127
1,893.6301568304509,914.3044595542642
1,898.2970843500736,571.7703203310224
1,897.5581300238252,411.663336861339
1,887.2941483023617,408.2071587261231
1,895.899188900327,775.6098875567873
1,894.5977834126352,777.8218755839049
1,899.8963309473687,602.5996219454387
1,890.7631470829822,752.7429032017961
1,886.9754312592123,642.4774030561098
1,899.105457695295,591.5186832747962
1,889.1864250377414,464.81997928311546
1,898.3176207049048,705.828859523644
1,889.2285553610892,955.1645449406944
1,886.0500675711635,649.4132343985618
1,898.2195775093497,491.1939789234695
1,899.0908859988818,945.2627272417385
1,895.0133736956186,860.103108110139
1,888.6672054866661,918.7492093121444
1,886.1919224619469,541.5515724309504
1,890.7976088543377,948.0667319153889
1,885.060393096627,393.759640191037
1,892.9007683510278,661.3762191968963
1,889.6143413327457,810.6330931244653
1,899.8806853093241,835.591253093685
1,895.2308059608091,449.7453860130382
1,889.7446325981152,685.3990139701075
1,887.1158525129086,918.7313512433462
1,891.8191012938286,484.92943650591087
1,887.2894173294992,339.54907540189595
1,898.610892330764,373.15279785776414
1,887.3810774758554,707.7525954864265
1,899.1355383919724,964.8836936155548
1,890.4153940099701,621.6434163940608
1,893.6386051205097,410.190600637874
1,889.2712457246192,530.8236391581054
1,885.4656753236949,618.1144675429856
1,898.2393577100803,886.779774987321
1,899.0357090665548,545.4179347185698
1,890.815449743927,606.8789271913327
1,893.682721602721,371.2822758751364
1,896.2732710171227,577.0841657247506
1,888.5257699241101,976.1674385475065
1,888.1280963360728,370.67727161904
1,887.3376670713026,372.6547204761309
1,885.6146397977869,552.2578878139844
1,894.6264636470491,653.7790194119912
1,898.8688875863251,450.90024681513006
1,897.6024242278183,469.53809291683814
1,894.6809082719901,361.8500008407085
1,898.7455365990453,404.24867454139195
1,897.4352151283196,467.91261255415304
1,887.5149330098503,731.0651038223489
1,886.3459283478793,903.1815815045424
1,889.351622725794,529.2445043917896
1,894.5867048428989,841.5032491033701
1,895.5131009922525,420.0325317638767
1,893.1818541351987,559.7766265842848
1,897.9253713902567,382.7707303006219
1,889.6325125622803,386.66292613912776
1,894.8301891881239,544.797014664322
1,886.9939122258409,802.4725697343555
1,885.3998752038099,362.3144062637833
1,885.0337310124777,751.9337246273981
1,886.4819893062912,500.28015124915885
1,896.5019990742909,651.8462718014973
1,887.2660752106478,336.5475839187281
1,896.6659692171329,715.8596236094002
1,888.2027264815736,397.5458699593761
1,891.9626006824018,355.0447430437457
1,899.8640046184506,915.993864218957
1,891.7400567235638,573.2544854932638
1,897.7456200568256,435.7545090920041
1,886.4482479334617,878.5630618342267
1,890.3596665754169,465.1461515137781
1,890.200128932478,552.5905914245445
1,887.0376083157604,657.1662507740925
1,885.1000740772994,815.4992897006059
1,894.4764595348672,869.4607879051969
1,894.4395480627331,766.7601768061152
1,888.9827008494331,453.41016236445614
1,897.4249109315452,336.79191993211515
1,886.00536756521,398.75848779436836
1,896.5926474815427,560.4959694134303
1,899.4044396576757,744.5142418414209
1,890.7425397538788,377.5732086321591
1,885.6880799737186,719.4124410006776
1,899.9434163852603,898.7236261431934
1,893.3808995821486,968.1038117892755
1,895.0750182550659,591.0704861564341
1,885.0110490735722,524.5273959879974
1,885.843346761882,737.0308579439243
1,896.9988418149832,465.4302781874168
1,890.0853072431007,759.1006248026936
1,899.7650742540498,439.70547600177355
1,899.9355759055642,890.8089305717175
1,896.5717987919013,656.2366923521779
1,887.5913946975207,744.8842577123219
1,886.5430124725117,823.3814164341982
1,889.1587202089206,595.7510948106556
1,887.2705817035131,880.9843368572901
1,886.6769069011897,914.3894016810979
1,887.2812953750093,810.3372709416798
1,899.4579820492062,954.6995621423101
1,895.0486123874912,973.256647574346
1,886.3985399279692,535.7167795834317
1,885.1064463921819,820.0342240420605
1,896.3856161136832,386.161033964013
1,886.9226181892079,973.454406287461
1,895.9631034873345,929.835637200893
1,892.1739423243558,623.2327384268806
1,898.9612571402259,354.3787244865247
1,889.9713798642068,738.9506360521259
1,887.3772176638994,328.22300472300066
1,895.3449306875485,977.1332195881686
1,887.3652999800623,939.1094448952157
1,890.040111986692,337.45767356290287
1,893.8305048667481,640.0950495050793
1,889.0550509193902,958.6861838467222
1,889.5421562739643,410.8315466345731
1,897.0230001615889,971.6899283005549
1,888.6147665060539,408.1537724925277
1,891.8111574631336,836.4100439188987
1,896.1074160539786,373.0032107359111
1,888.5469008510179,627.0529553746675
1,896.7460352878812,818.5909249028255
1,891.3065392740051,546.109666506847
1,886.8441257225204,387.2482563667436
1,892.1870468719623,516.2974835408609
1,894.2752899052618,560.0993571551174
1,889.8761888283306,682.3912189083243
1,894.6479935100531,658.7120401058532
1,893.5176902530029,900.266970586984
1,890.227259677653,605.6769303798858
1,894.6319728961748,864.0121530812978
1,890.8650979353088,894.1059343752949
1,887.9371236638732,838.2833553054533
1,896.1021607955248,447.36779012253317
1,895.901277558159,735.1455352430221
1,899.7155099074162,893.2819869074423
1,899.6250140917331,948.1010388809968
1,888.4440195036342,590.5424716497631
1,890.6082103558223,484.30734235929697
1,887.4667970483417,550.6895969321234
1,897.1830379174753,445.2812187509178
1,892.9399493577897,610.1681090566993
1,894.7483085611854,464.6205273207637
1,891.389550053099,943.5189424581698
1,886.6802127476984,977.9444657046396
1,898.2764983297303,340.1408030371914
1,899.2566559698914,654.1632418276033
1,885.4595138886809,910.2271868338279
1,898.9639584225819,797.4165770923888
1,896.835291044838,752.6240568115579
1,897.114812682404,952.9817054097032
1,896.907693951398,567.8015134399021
1,897.8364492380654,852.248268394866
1,898.3300678690896,917.44230457707
1,891.7734524035305,332.0790694717271
1,894.0386103669323,587.2543903562846
1,899.0900437373144,941.5871408600528
1,888.0069323011052,327.52885556710737
1,899.3758980663546,976.982626606478
1,893.2804098100501,692.946872934731
1,885.5263195964186,362.2186635353096
1,888.7707671155346,335.0708643378288
1,888.6261027214947,772.7526584960199
1,898.0970584114161,899.4047582365534
1,886.2519152745923,507.406503354881
1,895.1878342139809,704.0334766304575
1,894.7873578150734,715.2942663612437
1,893.9276586134158,946.6152626830898
1,889.7706517992557,538.4941197044545
1,889.0653519510646,702.8876003545312
1,899.7567604996451,536.8280531829829
1,886.708095977433,766.8598354542619
1,889.2714097668542,960.0062780376873
1,892.2061535407777,335.1328966809092
1,888.4098194742111,758.9030038518473
1,889.8875658721078,817.5691471285388
1,899.7521019497499,898.4974981888008
1,898.0061527673461,735.9155709264419
1,894.7411146218612,885.6698719586719
1,887.7728349049811,447.3077254284488
1,899.4964096224128,520.8853055530238
1,893.7023495841971,758.492580066774
1,890.7683984330763,866.8185143017533
1,896.8580837279853,904.5010665699688
1,891.1680851749845,820.5670547119851
1,898.0560125258208,477.47380189145065
1,897.2539745274374,885.0214385116125
1,888.568013863667,563.722884031997
1,895.8775352144995,826.0710119528383
1,893.2901859643222,978.4298920838625
1,889.8364131520342,809.5347668930112
1,886.2023414189031,473.8078232171056
1,898.6779649666314,483.2414215803203
1,897.2730711622388,385.88588086944867
1,892.712008139563,913.7904863542569
1,894.7995448315806,457.23659480784477
1,886.5394267140945,676.6750176978817
1,894.9775159324837,467.2297341002272
1,895.9965406845263,590.2691790311449
1,895.1670972154899,858.5094074032139
1,896.7695282430002,486.57140804268636
1,892.1441524338015,332.1892631632288
1,898.756034329872,660.832738335582
1,896.160484715453,669.6227330553872
1,894.5231433552526,701.1477705620425
1,893.3960718325116,477.9041972688667
1,894.3932179940939,738.0559799815433
1,891.5290342993379,631.0918985760192
1,886.8948063616282,354.24133928605795
1,896.4744930933772,831.5716911448459
1,894.8051739180846,686.5874020865049
1,888.0629861914189,916.5180841343309
1,891.7526434579504,837.6354248725364
1,891.2510170343182,386.3119750847071
1,888.6512816383844,336.20957755396336
1,888.5578303537512,900.4048666118246
1,896.572911579056,412.51537002855537
1,886.4105607687742,765.7575910077074
1,887.2952199040551,735.8591135833236
1,885.2978787430914,572.1103274467145
1,885.0441697970133,381.4889930219213
1,892.4208035609473,645.5737746800858
1,895.4601815305119,437.8392427275577
1,888.0769231961274,929.2489163874935
1,894.7339580804686,485.8804642960228
1,899.248453027619,351.45045126758407
1,891.0770959134384,630.6867411868064
1,899.0346021708251,465.793140884438
1,891.8614525756711,399.2854932756498
1,885.0791491599713,620.2760711113186
1,886.6802820947489,523.5075083631765
1,896.9670635539306,914.3587686068986
1,891.7941524097148,537.4953451310437
1,899.270162136722,559.3623616303247
1,886.294566396402,480.2198018168285
1,886.4567861573233,573.3189127185776
1,896.6033479200215,501.14694015440233
1,885.1030091757162,855.0096948168509
1,897.1868841638766,575.8141414538368
1,886.4721897815439,963.4887142308411
1,898.4805393019137,745.3314597795379
1,892.970467375176,421.99720843390907
1,896.3064717898983,443.9526072019859
1,888.8919045359245,467.1317819916498
1,888.8316152727967,634.819902905778
1,890.5039402683129,687.1460142376343
1,898.6210626038381,924.0216525282856
1,888.348405587815,823.4298652681025
